,event.start,event.end,@timestamp,agent.ephemeral_id,destination.bytes,destination.ip,destination.mac,destination.packets,destination.port,event.duration,event.type,flow.final,flow.id,host.ip,host.mac,network.bytes,network.community_id,network.packets,network.transport,network.type,source.bytes,source.ip,source.mac,source.packets,source.port,Technique
84,18:47.3,18:47.3,19:30.0,050c8449-d186-49bb-985b-a90e625c1c49,0,192.168.91.1,00:50:56:c0:00:08,0,70,0,connection end,TRUE,EQQA////DP//////FP8BAAEADCnlG9kAUFbAAAjAqFuAwKhbAda0RgA,fe80::ddcd:28b4:3ef:46f9 169.254.70.249 fe80::bde1:112:c08c:1c1 192.168.56.1 fe80::982e:adf:1a56:57e6 169.254.87.230 fe80::e5d9:c6e3:16c9:dd90 169.254.221.144 fe80::2957:8157:694c:255e 192.168.110.1 fe80::614b:c1e6:9f0e:2100 192.168.91.1 fe80::9d9f:26fd:535c:27ec 192.168.1.82 fe80::a0bd:392a:bc96:33d2 169.254.51.210 fe80::556d:ea74:7f44:80f 172.30.96.1 fe80::7c3d:85b9:d4b5:508b 172.17.192.1,00:15:5d:90:74:49 00:15:5d:ba:f0:76 00:50:56:c0:00:01 00:50:56:c0:00:08 0a:00:27:00:00:12 5c:80:b6:12:40:8a 5c:80:b6:12:40:8b 5c:80:b6:12:40:8e 5e:80:b6:12:40:8a 80:fa:5b:78:3b:f6,74,1:EB999F8zoilC2kUjUr98dsywsv8=,1,tcp,ipv4,74,192.168.91.128,00:0c:29:e5:1b:d9,1,46294,1
85,18:48.3,18:48.3,19:30.0,050c8449-d186-49bb-985b-a90e625c1c49,0,192.168.91.1,00:50:56:c0:00:08,0,71,0,connection end,TRUE,EQQA////DP//////FP8BAAEADCnlG9kAUFbAAAjAqFuAwKhbAW7KRwA,fe80::ddcd:28b4:3ef:46f9 169.254.70.249 fe80::bde1:112:c08c:1c1 192.168.56.1 fe80::982e:adf:1a56:57e6 169.254.87.230 fe80::e5d9:c6e3:16c9:dd90 169.254.221.144 fe80::2957:8157:694c:255e 192.168.110.1 fe80::614b:c1e6:9f0e:2100 192.168.91.1 fe80::9d9f:26fd:535c:27ec 192.168.1.82 fe80::a0bd:392a:bc96:33d2 169.254.51.210 fe80::556d:ea74:7f44:80f 172.30.96.1 fe80::7c3d:85b9:d4b5:508b 172.17.192.1,00:15:5d:90:74:49 00:15:5d:ba:f0:76 00:50:56:c0:00:01 00:50:56:c0:00:08 0a:00:27:00:00:12 5c:80:b6:12:40:8a 5c:80:b6:12:40:8b 5c:80:b6:12:40:8e 5e:80:b6:12:40:8a 80:fa:5b:78:3b:f6,74,1:BR2kCA5oN/3F+PtVAAN+CQMNX8M=,1,tcp,ipv4,74,192.168.91.128,00:0c:29:e5:1b:d9,1,51822,1
86,18:49.3,18:49.3,19:30.0,050c8449-d186-49bb-985b-a90e625c1c49,0,192.168.91.1,00:50:56:c0:00:08,0,72,0,connection end,TRUE,EQQA////DP//////FP8BAAEADCnlG9kAUFbAAAjAqFuAwKhbAWq4SAA,fe80::ddcd:28b4:3ef:46f9 169.254.70.249 fe80::bde1:112:c08c:1c1 192.168.56.1 fe80::982e:adf:1a56:57e6 169.254.87.230 fe80::e5d9:c6e3:16c9:dd90 169.254.221.144 fe80::2957:8157:694c:255e 192.168.110.1 fe80::614b:c1e6:9f0e:2100 192.168.91.1 fe80::9d9f:26fd:535c:27ec 192.168.1.82 fe80::a0bd:392a:bc96:33d2 169.254.51.210 fe80::556d:ea74:7f44:80f 172.30.96.1 fe80::7c3d:85b9:d4b5:508b 172.17.192.1,00:15:5d:90:74:49 00:15:5d:ba:f0:76 00:50:56:c0:00:01 00:50:56:c0:00:08 0a:00:27:00:00:12 5c:80:b6:12:40:8a 5c:80:b6:12:40:8b 5c:80:b6:12:40:8e 5e:80:b6:12:40:8a 80:fa:5b:78:3b:f6,74,1:RXC6SisFzCc8PTNbI/5+3LkBF84=,1,tcp,ipv4,74,192.168.91.128,00:0c:29:e5:1b:d9,1,47210,1
87,18:50.3,18:50.3,19:30.0,050c8449-d186-49bb-985b-a90e625c1c49,0,192.168.91.1,00:50:56:c0:00:08,0,73,0,connection end,TRUE,EQQA////DP//////FP8BAAEADCnlG9kAUFbAAAjAqFuAwKhbAZraSQA,fe80::ddcd:28b4:3ef:46f9 169.254.70.249 fe80::bde1:112:c08c:1c1 192.168.56.1 fe80::982e:adf:1a56:57e6 169.254.87.230 fe80::e5d9:c6e3:16c9:dd90 169.254.221.144 fe80::2957:8157:694c:255e 192.168.110.1 fe80::614b:c1e6:9f0e:2100 192.168.91.1 fe80::9d9f:26fd:535c:27ec 192.168.1.82 fe80::a0bd:392a:bc96:33d2 169.254.51.210 fe80::556d:ea74:7f44:80f 172.30.96.1 fe80::7c3d:85b9:d4b5:508b 172.17.192.1,00:15:5d:90:74:49 00:15:5d:ba:f0:76 00:50:56:c0:00:01 00:50:56:c0:00:08 0a:00:27:00:00:12 5c:80:b6:12:40:8a 5c:80:b6:12:40:8b 5c:80:b6:12:40:8e 5e:80:b6:12:40:8a 80:fa:5b:78:3b:f6,74,1:/KkpBpqdFbRz7E/xyn+x9qdZAG4=,1,tcp,ipv4,74,192.168.91.128,00:0c:29:e5:1b:d9,1,55962,1
88,18:51.3,18:51.3,19:30.0,050c8449-d186-49bb-985b-a90e625c1c49,0,192.168.91.1,00:50:56:c0:00:08,0,74,0,connection end,TRUE,EQQA////DP//////FP8BAAEADCnlG9kAUFbAAAjAqFuAwKhbAUivSgA,fe80::ddcd:28b4:3ef:46f9 169.254.70.249 fe80::bde1:112:c08c:1c1 192.168.56.1 fe80::982e:adf:1a56:57e6 169.254.87.230 fe80::e5d9:c6e3:16c9:dd90 169.254.221.144 fe80::2957:8157:694c:255e 192.168.110.1 fe80::614b:c1e6:9f0e:2100 192.168.91.1 fe80::9d9f:26fd:535c:27ec 192.168.1.82 fe80::a0bd:392a:bc96:33d2 169.254.51.210 fe80::556d:ea74:7f44:80f 172.30.96.1 fe80::7c3d:85b9:d4b5:508b 172.17.192.1,00:15:5d:90:74:49 00:15:5d:ba:f0:76 00:50:56:c0:00:01 00:50:56:c0:00:08 0a:00:27:00:00:12 5c:80:b6:12:40:8a 5c:80:b6:12:40:8b 5c:80:b6:12:40:8e 5e:80:b6:12:40:8a 80:fa:5b:78:3b:f6,74,1:GaJZc+zeUV66h0t5pdkEAtYLrHg=,1,tcp,ipv4,74,192.168.91.128,00:0c:29:e5:1b:d9,1,44872,1
89,18:52.4,18:52.4,19:30.0,050c8449-d186-49bb-985b-a90e625c1c49,0,192.168.91.1,00:50:56:c0:00:08,0,75,0,connection end,TRUE,EQQA////DP//////FP8BAAEADCnlG9kAUFbAAAjAqFuAwKhbAf7XSwA,fe80::ddcd:28b4:3ef:46f9 169.254.70.249 fe80::bde1:112:c08c:1c1 192.168.56.1 fe80::982e:adf:1a56:57e6 169.254.87.230 fe80::e5d9:c6e3:16c9:dd90 169.254.221.144 fe80::2957:8157:694c:255e 192.168.110.1 fe80::614b:c1e6:9f0e:2100 192.168.91.1 fe80::9d9f:26fd:535c:27ec 192.168.1.82 fe80::a0bd:392a:bc96:33d2 169.254.51.210 fe80::556d:ea74:7f44:80f 172.30.96.1 fe80::7c3d:85b9:d4b5:508b 172.17.192.1,00:15:5d:90:74:49 00:15:5d:ba:f0:76 00:50:56:c0:00:01 00:50:56:c0:00:08 0a:00:27:00:00:12 5c:80:b6:12:40:8a 5c:80:b6:12:40:8b 5c:80:b6:12:40:8e 5e:80:b6:12:40:8a 80:fa:5b:78:3b:f6,74,1:sDJLrQ93QKY7V+euzW0L65f23a4=,1,tcp,ipv4,74,192.168.91.128,00:0c:29:e5:1b:d9,1,55294,1
90,18:53.4,18:53.4,19:30.0,050c8449-d186-49bb-985b-a90e625c1c49,0,192.168.91.1,00:50:56:c0:00:08,0,76,0,connection end,TRUE,EQQA////DP//////FP8BAAEADCnlG9kAUFbAAAjAqFuAwKhbAUzBTAA,fe80::ddcd:28b4:3ef:46f9 169.254.70.249 fe80::bde1:112:c08c:1c1 192.168.56.1 fe80::982e:adf:1a56:57e6 169.254.87.230 fe80::e5d9:c6e3:16c9:dd90 169.254.221.144 fe80::2957:8157:694c:255e 192.168.110.1 fe80::614b:c1e6:9f0e:2100 192.168.91.1 fe80::9d9f:26fd:535c:27ec 192.168.1.82 fe80::a0bd:392a:bc96:33d2 169.254.51.210 fe80::556d:ea74:7f44:80f 172.30.96.1 fe80::7c3d:85b9:d4b5:508b 172.17.192.1,00:15:5d:90:74:49 00:15:5d:ba:f0:76 00:50:56:c0:00:01 00:50:56:c0:00:08 0a:00:27:00:00:12 5c:80:b6:12:40:8a 5c:80:b6:12:40:8b 5c:80:b6:12:40:8e 5e:80:b6:12:40:8a 80:fa:5b:78:3b:f6,74,1:oW6DdqzmTBIeapVPnZGhH/45VgM=,1,tcp,ipv4,74,192.168.91.128,00:0c:29:e5:1b:d9,1,49484,1
90,18:53.4,18:53.4,19:30.0,050c8449-d186-49bb-985b-a90e625c1c49,0,192.168.91.1,00:50:56:c0:00:08,0,76,0,connection end,TRUE,EQQA////DP//////FP8BAAEADCnlG9kAUFbAAAjAqFuAwKhbAUzBTAA,fe80::ddcd:28b4:3ef:46f9 169.254.70.249 fe80::bde1:112:c08c:1c1 192.168.56.1 fe80::982e:adf:1a56:57e6 169.254.87.230 fe80::e5d9:c6e3:16c9:dd90 169.254.221.144 fe80::2957:8157:694c:255e 192.168.110.1 fe80::614b:c1e6:9f0e:2100 192.168.91.1 fe80::9d9f:26fd:535c:27ec 192.168.1.82 fe80::a0bd:392a:bc96:33d2 169.254.51.210 fe80::556d:ea74:7f44:80f 172.30.96.1 fe80::7c3d:85b9:d4b5:508b 172.17.192.1,00:15:5d:90:74:49 00:15:5d:ba:f0:76 00:50:56:c0:00:01 00:50:56:c0:00:08 0a:00:27:00:00:12 5c:80:b6:12:40:8a 5c:80:b6:12:40:8b 5c:80:b6:12:40:8e 5e:80:b6:12:40:8a 80:fa:5b:78:3b:f6,74,1:oW6DdqzmTBIeapVPnZGhH/45VgM=,1,tcp,ipv4,74,192.168.91.128,00:0c:29:e5:1b:d9,1,49484,1
91,18:54.4,18:54.4,19:30.0,050c8449-d186-49bb-985b-a90e625c1c49,0,192.168.91.1,00:50:56:c0:00:08,0,77,0,connection end,TRUE,EQQA////DP//////FP8BAAEADCnlG9kAUFbAAAjAqFuAwKhbAWKATQA,fe80::ddcd:28b4:3ef:46f9 169.254.70.249 fe80::bde1:112:c08c:1c1 192.168.56.1 fe80::982e:adf:1a56:57e6 169.254.87.230 fe80::e5d9:c6e3:16c9:dd90 169.254.221.144 fe80::2957:8157:694c:255e 192.168.110.1 fe80::614b:c1e6:9f0e:2100 192.168.91.1 fe80::9d9f:26fd:535c:27ec 192.168.1.82 fe80::a0bd:392a:bc96:33d2 169.254.51.210 fe80::556d:ea74:7f44:80f 172.30.96.1 fe80::7c3d:85b9:d4b5:508b 172.17.192.1,00:15:5d:90:74:49 00:15:5d:ba:f0:76 00:50:56:c0:00:01 00:50:56:c0:00:08 0a:00:27:00:00:12 5c:80:b6:12:40:8a 5c:80:b6:12:40:8b 5c:80:b6:12:40:8e 5e:80:b6:12:40:8a 80:fa:5b:78:3b:f6,74,1:n/WoUNit4viL8DCxR/qEKnDFfXQ=,1,tcp,ipv4,74,192.168.91.128,00:0c:29:e5:1b:d9,1,32866,1
91,18:54.4,18:54.4,19:30.0,050c8449-d186-49bb-985b-a90e625c1c49,0,192.168.91.1,00:50:56:c0:00:08,0,77,0,connection end,TRUE,EQQA////DP//////FP8BAAEADCnlG9kAUFbAAAjAqFuAwKhbAWKATQA,fe80::ddcd:28b4:3ef:46f9 169.254.70.249 fe80::bde1:112:c08c:1c1 192.168.56.1 fe80::982e:adf:1a56:57e6 169.254.87.230 fe80::e5d9:c6e3:16c9:dd90 169.254.221.144 fe80::2957:8157:694c:255e 192.168.110.1 fe80::614b:c1e6:9f0e:2100 192.168.91.1 fe80::9d9f:26fd:535c:27ec 192.168.1.82 fe80::a0bd:392a:bc96:33d2 169.254.51.210 fe80::556d:ea74:7f44:80f 172.30.96.1 fe80::7c3d:85b9:d4b5:508b 172.17.192.1,00:15:5d:90:74:49 00:15:5d:ba:f0:76 00:50:56:c0:00:01 00:50:56:c0:00:08 0a:00:27:00:00:12 5c:80:b6:12:40:8a 5c:80:b6:12:40:8b 5c:80:b6:12:40:8e 5e:80:b6:12:40:8a 80:fa:5b:78:3b:f6,74,1:n/WoUNit4viL8DCxR/qEKnDFfXQ=,1,tcp,ipv4,74,192.168.91.128,00:0c:29:e5:1b:d9,1,32866,1
92,18:55.4,18:55.4,19:30.0,050c8449-d186-49bb-985b-a90e625c1c49,0,192.168.91.1,00:50:56:c0:00:08,0,78,0,connection end,TRUE,EQQA////DP//////FP8BAAEADCnlG9kAUFbAAAjAqFuAwKhbASbITgA,fe80::ddcd:28b4:3ef:46f9 169.254.70.249 fe80::bde1:112:c08c:1c1 192.168.56.1 fe80::982e:adf:1a56:57e6 169.254.87.230 fe80::e5d9:c6e3:16c9:dd90 169.254.221.144 fe80::2957:8157:694c:255e 192.168.110.1 fe80::614b:c1e6:9f0e:2100 192.168.91.1 fe80::9d9f:26fd:535c:27ec 192.168.1.82 fe80::a0bd:392a:bc96:33d2 169.254.51.210 fe80::556d:ea74:7f44:80f 172.30.96.1 fe80::7c3d:85b9:d4b5:508b 172.17.192.1,00:15:5d:90:74:49 00:15:5d:ba:f0:76 00:50:56:c0:00:01 00:50:56:c0:00:08 0a:00:27:00:00:12 5c:80:b6:12:40:8a 5c:80:b6:12:40:8b 5c:80:b6:12:40:8e 5e:80:b6:12:40:8a 80:fa:5b:78:3b:f6,74,1:ZiGEn4Qc8mwiXapM5jDactP19Fc=,1,tcp,ipv4,74,192.168.91.128,00:0c:29:e5:1b:d9,1,51238,1
93,18:56.4,18:56.4,19:30.0,050c8449-d186-49bb-985b-a90e625c1c49,0,192.168.91.1,00:50:56:c0:00:08,0,79,0,connection end,TRUE,EQQA////DP//////FP8BAAEADCnlG9kAUFbAAAjAqFuAwKhbAbaXTwA,fe80::ddcd:28b4:3ef:46f9 169.254.70.249 fe80::bde1:112:c08c:1c1 192.168.56.1 fe80::982e:adf:1a56:57e6 169.254.87.230 fe80::e5d9:c6e3:16c9:dd90 169.254.221.144 fe80::2957:8157:694c:255e 192.168.110.1 fe80::614b:c1e6:9f0e:2100 192.168.91.1 fe80::9d9f:26fd:535c:27ec 192.168.1.82 fe80::a0bd:392a:bc96:33d2 169.254.51.210 fe80::556d:ea74:7f44:80f 172.30.96.1 fe80::7c3d:85b9:d4b5:508b 172.17.192.1,00:15:5d:90:74:49 00:15:5d:ba:f0:76 00:50:56:c0:00:01 00:50:56:c0:00:08 0a:00:27:00:00:12 5c:80:b6:12:40:8a 5c:80:b6:12:40:8b 5c:80:b6:12:40:8e 5e:80:b6:12:40:8a 80:fa:5b:78:3b:f6,74,1:db7yUvE5VGc9ASwTDd3JE2tLRXQ=,1,tcp,ipv4,74,192.168.91.128,00:0c:29:e5:1b:d9,1,38838,1
94,18:57.1,18:57.1,19:30.0,86928780-4028-4569-a2c8-bd888fa08dc7,116,192.168.91.1,00:50:56:c0:00:08,2,80,507400,connection,FALSE,EQwA////DP//////FBgBAAEADCnlG9kAUFbAAAjAqFuAwKhbAVC+UAACAAAAAAAAAA,fe80::ddcd:28b4:3ef:46f9 169.254.70.249 192.168.137.1 fe80::68db:a367:3bd4:e1cc 172.31.80.1 fe80::4c23:b92b:756a:3c51 192.168.56.1 fe80::982e:adf:1a56:57e6 169.254.87.230 fe80::e5d9:c6e3:16c9:dd90 169.254.221.144 fe80::2957:8157:694c:255e 192.168.91.13 fe80::614b:c1e6:9f0e:2100 192.168.91.1 fe80::9d9f:26fd:535c:27ec 192.168.1.82 fe80::a0bd:392a:bc96:33d2 169.254.51.210 fe80::5544:97d4:2ac5:99ea 172.28.144.1,00:15:5d:8d:01:b0 00:15:5d:9f:8c:1a 00:50:56:c0:00:01 00:50:56:c0:00:08 0a:00:27:00:00:13 5c:80:b6:12:40:8a 5c:80:b6:12:40:8b 5c:80:b6:12:40:8e 5e:80:b6:12:40:8a 80:fa:5b:78:3b:f6,370,1:yqaNzlmb980Hdj8iZ48C5IHrzW8=,6,tcp,ipv4,254,192.168.91.128,00:0c:29:e5:1b:d9,4,48720,0
94,18:57.1,18:57.1,19:30.0,86928780-4028-4569-a2c8-bd888fa08dc7,116,192.168.91.1,00:50:56:c0:00:08,2,80,507400,connection,FALSE,EQwA////DP//////FBgBAAEADCnlG9kAUFbAAAjAqFuAwKhbAVC+UAACAAAAAAAAAA,fe80::ddcd:28b4:3ef:46f9 169.254.70.249 192.168.137.1 fe80::68db:a367:3bd4:e1cc 172.31.80.1 fe80::4c23:b92b:756a:3c51 192.168.56.1 fe80::982e:adf:1a56:57e6 169.254.87.230 fe80::e5d9:c6e3:16c9:dd90 169.254.221.144 fe80::2957:8157:694c:255e 192.168.91.13 fe80::614b:c1e6:9f0e:2100 192.168.91.1 fe80::9d9f:26fd:535c:27ec 192.168.1.82 fe80::a0bd:392a:bc96:33d2 169.254.51.210 fe80::5544:97d4:2ac5:99ea 172.28.144.1,00:15:5d:8d:01:b0 00:15:5d:9f:8c:1a 00:50:56:c0:00:01 00:50:56:c0:00:08 0a:00:27:00:00:13 5c:80:b6:12:40:8a 5c:80:b6:12:40:8b 5c:80:b6:12:40:8e 5e:80:b6:12:40:8a 80:fa:5b:78:3b:f6,370,1:yqaNzlmb980Hdj8iZ48C5IHrzW8=,6,tcp,ipv4,254,192.168.91.128,00:0c:29:e5:1b:d9,4,48720,0
94,18:57.1,18:57.1,19:30.0,86928780-4028-4569-a2c8-bd888fa08dc7,116,192.168.91.1,00:50:56:c0:00:08,2,80,507400,connection,FALSE,EQwA////DP//////FBgBAAEADCnlG9kAUFbAAAjAqFuAwKhbAVC+UAACAAAAAAAAAA,fe80::ddcd:28b4:3ef:46f9 169.254.70.249 192.168.137.1 fe80::68db:a367:3bd4:e1cc 172.31.80.1 fe80::4c23:b92b:756a:3c51 192.168.56.1 fe80::982e:adf:1a56:57e6 169.254.87.230 fe80::e5d9:c6e3:16c9:dd90 169.254.221.144 fe80::2957:8157:694c:255e 192.168.91.13 fe80::614b:c1e6:9f0e:2100 192.168.91.1 fe80::9d9f:26fd:535c:27ec 192.168.1.82 fe80::a0bd:392a:bc96:33d2 169.254.51.210 fe80::5544:97d4:2ac5:99ea 172.28.144.1,00:15:5d:8d:01:b0 00:15:5d:9f:8c:1a 00:50:56:c0:00:01 00:50:56:c0:00:08 0a:00:27:00:00:13 5c:80:b6:12:40:8a 5c:80:b6:12:40:8b 5c:80:b6:12:40:8e 5e:80:b6:12:40:8a 80:fa:5b:78:3b:f6,370,1:yqaNzlmb980Hdj8iZ48C5IHrzW8=,6,tcp,ipv4,254,192.168.91.128,00:0c:29:e5:1b:d9,4,48720,0
94,18:57.1,18:57.1,19:30.0,86928780-4028-4569-a2c8-bd888fa08dc7,116,192.168.91.1,00:50:56:c0:00:08,2,80,507400,connection,FALSE,EQwA////DP//////FBgBAAEADCnlG9kAUFbAAAjAqFuAwKhbAVC+UAACAAAAAAAAAA,fe80::ddcd:28b4:3ef:46f9 169.254.70.249 192.168.137.1 fe80::68db:a367:3bd4:e1cc 172.31.80.1 fe80::4c23:b92b:756a:3c51 192.168.56.1 fe80::982e:adf:1a56:57e6 169.254.87.230 fe80::e5d9:c6e3:16c9:dd90 169.254.221.144 fe80::2957:8157:694c:255e 192.168.91.13 fe80::614b:c1e6:9f0e:2100 192.168.91.1 fe80::9d9f:26fd:535c:27ec 192.168.1.82 fe80::a0bd:392a:bc96:33d2 169.254.51.210 fe80::5544:97d4:2ac5:99ea 172.28.144.1,00:15:5d:8d:01:b0 00:15:5d:9f:8c:1a 00:50:56:c0:00:01 00:50:56:c0:00:08 0a:00:27:00:00:13 5c:80:b6:12:40:8a 5c:80:b6:12:40:8b 5c:80:b6:12:40:8e 5e:80:b6:12:40:8a 80:fa:5b:78:3b:f6,370,1:yqaNzlmb980Hdj8iZ48C5IHrzW8=,6,tcp,ipv4,254,192.168.91.128,00:0c:29:e5:1b:d9,4,48720,0
94,18:57.1,18:57.1,19:30.0,86928780-4028-4569-a2c8-bd888fa08dc7,116,192.168.91.1,00:50:56:c0:00:08,2,80,507400,connection,FALSE,EQwA////DP//////FBgBAAEADCnlG9kAUFbAAAjAqFuAwKhbAVC+UAACAAAAAAAAAA,fe80::ddcd:28b4:3ef:46f9 169.254.70.249 192.168.137.1 fe80::68db:a367:3bd4:e1cc 172.31.80.1 fe80::4c23:b92b:756a:3c51 192.168.56.1 fe80::982e:adf:1a56:57e6 169.254.87.230 fe80::e5d9:c6e3:16c9:dd90 169.254.221.144 fe80::2957:8157:694c:255e 192.168.91.13 fe80::614b:c1e6:9f0e:2100 192.168.91.1 fe80::9d9f:26fd:535c:27ec 192.168.1.82 fe80::a0bd:392a:bc96:33d2 169.254.51.210 fe80::5544:97d4:2ac5:99ea 172.28.144.1,00:15:5d:8d:01:b0 00:15:5d:9f:8c:1a 00:50:56:c0:00:01 00:50:56:c0:00:08 0a:00:27:00:00:13 5c:80:b6:12:40:8a 5c:80:b6:12:40:8b 5c:80:b6:12:40:8e 5e:80:b6:12:40:8a 80:fa:5b:78:3b:f6,370,1:yqaNzlmb980Hdj8iZ48C5IHrzW8=,6,tcp,ipv4,254,192.168.91.128,00:0c:29:e5:1b:d9,4,48720,0
94,18:57.1,18:57.1,19:30.0,86928780-4028-4569-a2c8-bd888fa08dc7,116,192.168.91.1,00:50:56:c0:00:08,2,80,507400,connection,FALSE,EQwA////DP//////FBgBAAEADCnlG9kAUFbAAAjAqFuAwKhbAVC+UAACAAAAAAAAAA,fe80::ddcd:28b4:3ef:46f9 169.254.70.249 192.168.137.1 fe80::68db:a367:3bd4:e1cc 172.31.80.1 fe80::4c23:b92b:756a:3c51 192.168.56.1 fe80::982e:adf:1a56:57e6 169.254.87.230 fe80::e5d9:c6e3:16c9:dd90 169.254.221.144 fe80::2957:8157:694c:255e 192.168.91.13 fe80::614b:c1e6:9f0e:2100 192.168.91.1 fe80::9d9f:26fd:535c:27ec 192.168.1.82 fe80::a0bd:392a:bc96:33d2 169.254.51.210 fe80::5544:97d4:2ac5:99ea 172.28.144.1,00:15:5d:8d:01:b0 00:15:5d:9f:8c:1a 00:50:56:c0:00:01 00:50:56:c0:00:08 0a:00:27:00:00:13 5c:80:b6:12:40:8a 5c:80:b6:12:40:8b 5c:80:b6:12:40:8e 5e:80:b6:12:40:8a 80:fa:5b:78:3b:f6,370,1:yqaNzlmb980Hdj8iZ48C5IHrzW8=,6,tcp,ipv4,254,192.168.91.128,00:0c:29:e5:1b:d9,4,48720,1
94,18:57.1,18:57.1,19:30.0,86928780-4028-4569-a2c8-bd888fa08dc7,116,192.168.91.1,00:50:56:c0:00:08,2,80,507400,connection,FALSE,EQwA////DP//////FBgBAAEADCnlG9kAUFbAAAjAqFuAwKhbAVC+UAACAAAAAAAAAA,fe80::ddcd:28b4:3ef:46f9 169.254.70.249 192.168.137.1 fe80::68db:a367:3bd4:e1cc 172.31.80.1 fe80::4c23:b92b:756a:3c51 192.168.56.1 fe80::982e:adf:1a56:57e6 169.254.87.230 fe80::e5d9:c6e3:16c9:dd90 169.254.221.144 fe80::2957:8157:694c:255e 192.168.91.13 fe80::614b:c1e6:9f0e:2100 192.168.91.1 fe80::9d9f:26fd:535c:27ec 192.168.1.82 fe80::a0bd:392a:bc96:33d2 169.254.51.210 fe80::5544:97d4:2ac5:99ea 172.28.144.1,00:15:5d:8d:01:b0 00:15:5d:9f:8c:1a 00:50:56:c0:00:01 00:50:56:c0:00:08 0a:00:27:00:00:13 5c:80:b6:12:40:8a 5c:80:b6:12:40:8b 5c:80:b6:12:40:8e 5e:80:b6:12:40:8a 80:fa:5b:78:3b:f6,370,1:yqaNzlmb980Hdj8iZ48C5IHrzW8=,6,tcp,ipv4,254,192.168.91.128,00:0c:29:e5:1b:d9,4,48720,1
94,18:57.1,18:57.1,19:30.0,86928780-4028-4569-a2c8-bd888fa08dc7,116,192.168.91.1,00:50:56:c0:00:08,2,80,507400,connection,FALSE,EQwA////DP//////FBgBAAEADCnlG9kAUFbAAAjAqFuAwKhbAVC+UAACAAAAAAAAAA,fe80::ddcd:28b4:3ef:46f9 169.254.70.249 192.168.137.1 fe80::68db:a367:3bd4:e1cc 172.31.80.1 fe80::4c23:b92b:756a:3c51 192.168.56.1 fe80::982e:adf:1a56:57e6 169.254.87.230 fe80::e5d9:c6e3:16c9:dd90 169.254.221.144 fe80::2957:8157:694c:255e 192.168.91.13 fe80::614b:c1e6:9f0e:2100 192.168.91.1 fe80::9d9f:26fd:535c:27ec 192.168.1.82 fe80::a0bd:392a:bc96:33d2 169.254.51.210 fe80::5544:97d4:2ac5:99ea 172.28.144.1,00:15:5d:8d:01:b0 00:15:5d:9f:8c:1a 00:50:56:c0:00:01 00:50:56:c0:00:08 0a:00:27:00:00:13 5c:80:b6:12:40:8a 5c:80:b6:12:40:8b 5c:80:b6:12:40:8e 5e:80:b6:12:40:8a 80:fa:5b:78:3b:f6,370,1:yqaNzlmb980Hdj8iZ48C5IHrzW8=,6,tcp,ipv4,254,192.168.91.128,00:0c:29:e5:1b:d9,4,48720,0
94,18:57.1,18:57.1,19:30.0,86928780-4028-4569-a2c8-bd888fa08dc7,116,192.168.91.1,00:50:56:c0:00:08,2,80,507400,connection,FALSE,EQwA////DP//////FBgBAAEADCnlG9kAUFbAAAjAqFuAwKhbAVC+UAACAAAAAAAAAA,fe80::ddcd:28b4:3ef:46f9 169.254.70.249 192.168.137.1 fe80::68db:a367:3bd4:e1cc 172.31.80.1 fe80::4c23:b92b:756a:3c51 192.168.56.1 fe80::982e:adf:1a56:57e6 169.254.87.230 fe80::e5d9:c6e3:16c9:dd90 169.254.221.144 fe80::2957:8157:694c:255e 192.168.91.13 fe80::614b:c1e6:9f0e:2100 192.168.91.1 fe80::9d9f:26fd:535c:27ec 192.168.1.82 fe80::a0bd:392a:bc96:33d2 169.254.51.210 fe80::5544:97d4:2ac5:99ea 172.28.144.1,00:15:5d:8d:01:b0 00:15:5d:9f:8c:1a 00:50:56:c0:00:01 00:50:56:c0:00:08 0a:00:27:00:00:13 5c:80:b6:12:40:8a 5c:80:b6:12:40:8b 5c:80:b6:12:40:8e 5e:80:b6:12:40:8a 80:fa:5b:78:3b:f6,370,1:yqaNzlmb980Hdj8iZ48C5IHrzW8=,6,tcp,ipv4,254,192.168.91.128,00:0c:29:e5:1b:d9,4,48720,0
